2025-11-18 00:06:08 | INFO | ================================================================================
2025-11-18 00:06:08 | INFO | 🚀 STARTING 100M PARAMETER TRAINING
2025-11-18 00:06:08 | INFO | ================================================================================
2025-11-18 00:06:08 | INFO | Device: cuda:0
2025-11-18 00:06:08 | INFO | Distributed: Rank 0/1
2025-11-18 00:06:08 | INFO | Loaded config from code/configs/moe/minimal_working.yaml
2025-11-18 00:06:08 | INFO | 
📊 Training Config:
2025-11-18 00:06:08 | INFO |    Epochs: 3
2025-11-18 00:06:08 | INFO |    Batch size: 2
2025-11-18 00:06:08 | INFO |    Learning rate: 1.00e-04
2025-11-18 00:06:08 | INFO |    Gradient accumulation: 4
2025-11-18 00:06:08 | INFO | 
🤖 Creating model...
2025-11-18 00:06:08 | INFO |    Parameters: 58,252,792 (58.3M)
2025-11-18 00:06:08 | INFO | 
⚡ Setting up optimizer and scheduler...
2025-11-18 00:06:08 | INFO | 
📊 Creating dataloaders...
2025-11-18 00:06:09 | INFO | 
================================================================================
2025-11-18 00:06:09 | INFO | 🏋️  STARTING TRAINING
2025-11-18 00:06:09 | INFO | ================================================================================
2025-11-18 00:06:09 | INFO | Epoch 1 | Batch 0/50000 | Loss: 11.1965 | Avg Loss: 11.1965 | LR: 1.00e-05
2025-11-18 00:06:10 | INFO | Epoch 1 | Batch 50/50000 | Loss: 9.9413 | Avg Loss: 10.7169 | LR: 2.08e-05
2025-11-18 00:06:10 | INFO | Epoch 1 | Batch 100/50000 | Loss: 7.7008 | Avg Loss: 9.9297 | LR: 3.25e-05
2025-11-18 00:06:10 | INFO | Epoch 1 | Batch 150/50000 | Loss: 7.2914 | Avg Loss: 9.0766 | LR: 4.33e-05
2025-11-18 00:06:11 | INFO | Epoch 1 | Batch 200/50000 | Loss: 4.9448 | Avg Loss: 8.3343 | LR: 5.50e-05
2025-11-18 00:06:11 | INFO | Epoch 1 | Batch 250/50000 | Loss: 5.6541 | Avg Loss: 7.6632 | LR: 6.58e-05
2025-11-18 00:06:11 | INFO | Epoch 1 | Batch 300/50000 | Loss: 4.1020 | Avg Loss: 7.0527 | LR: 7.75e-05
2025-11-18 00:06:12 | INFO | Epoch 1 | Batch 350/50000 | Loss: 2.0210 | Avg Loss: 6.5015 | LR: 8.83e-05
2025-11-18 00:06:12 | INFO | Epoch 1 | Batch 400/50000 | Loss: 1.8662 | Avg Loss: 5.9950 | LR: 1.00e-04
2025-11-18 00:06:12 | INFO | Epoch 1 | Batch 450/50000 | Loss: 1.9383 | Avg Loss: 5.5612 | LR: 1.00e-04
2025-11-18 00:06:13 | INFO | Epoch 1 | Batch 500/50000 | Loss: 1.5516 | Avg Loss: 5.1795 | LR: 1.00e-04
