2025-11-18 00:33:19 | INFO | ================================================================================
2025-11-18 00:33:19 | INFO | 🚀 STARTING 100M PARAMETER TRAINING
2025-11-18 00:33:19 | INFO | ================================================================================
2025-11-18 00:33:19 | INFO | Device: cuda:0
2025-11-18 00:33:19 | INFO | Distributed: Rank 0/1
2025-11-18 00:33:19 | INFO | Loaded config from code/configs/moe/minimal_working.yaml
2025-11-18 00:33:19 | INFO | 
📊 Training Config:
2025-11-18 00:33:19 | INFO |    Epochs: 3
2025-11-18 00:33:19 | INFO |    Batch size: 2
2025-11-18 00:33:19 | INFO |    Learning rate: 1.00e-04
2025-11-18 00:33:19 | INFO |    Gradient accumulation: 4
2025-11-18 00:33:19 | INFO | 
🤖 Creating model...
2025-11-18 00:33:19 | INFO |    Parameters: 58,252,792 (58.3M)
2025-11-18 00:33:19 | INFO | 
⚡ Setting up optimizer and scheduler...
2025-11-18 00:33:19 | INFO | 
📊 Creating dataloaders...
2025-11-18 00:33:20 | INFO | 
================================================================================
2025-11-18 00:33:20 | INFO | 🏋️  STARTING TRAINING
2025-11-18 00:33:20 | INFO | ================================================================================
2025-11-18 00:33:20 | INFO | Epoch 1 | Batch 0/100000 | Loss: 10.9843 | Avg Loss: 10.9843 | LR: 1.00e-05
2025-11-18 00:33:20 | INFO | Epoch 1 | Batch 10/100000 | Loss: 10.8392 | Avg Loss: 10.8995 | LR: 1.18e-05
2025-11-18 00:33:20 | INFO | Epoch 1 | Batch 20/100000 | Loss: 10.6996 | Avg Loss: 10.8203 | LR: 1.45e-05
2025-11-18 00:33:20 | INFO | Epoch 1 | Batch 30/100000 | Loss: 10.5938 | Avg Loss: 10.7413 | LR: 1.63e-05
2025-11-18 00:33:20 | INFO | Epoch 1 | Batch 40/100000 | Loss: 10.0234 | Avg Loss: 10.6293 | LR: 1.90e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 50/100000 | Loss: 10.4855 | Avg Loss: 10.5530 | LR: 2.08e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 60/100000 | Loss: 9.6991 | Avg Loss: 10.4411 | LR: 2.35e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 70/100000 | Loss: 9.1815 | Avg Loss: 10.2879 | LR: 2.53e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 80/100000 | Loss: 9.2406 | Avg Loss: 10.1139 | LR: 2.80e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 90/100000 | Loss: 8.7289 | Avg Loss: 9.9677 | LR: 2.98e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 100/100000 | Loss: 8.0041 | Avg Loss: 9.8178 | LR: 3.25e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 110/100000 | Loss: 7.8723 | Avg Loss: 9.6291 | LR: 3.43e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 120/100000 | Loss: 8.8481 | Avg Loss: 9.4896 | LR: 3.70e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 130/100000 | Loss: 8.4085 | Avg Loss: 9.3280 | LR: 3.88e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 140/100000 | Loss: 8.0298 | Avg Loss: 9.1787 | LR: 4.15e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 150/100000 | Loss: 7.7850 | Avg Loss: 9.0272 | LR: 4.33e-05
2025-11-18 00:33:21 | INFO | Epoch 1 | Batch 160/100000 | Loss: 8.0265 | Avg Loss: 8.8740 | LR: 4.60e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 170/100000 | Loss: 6.8223 | Avg Loss: 8.7482 | LR: 4.78e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 180/100000 | Loss: 7.9643 | Avg Loss: 8.6165 | LR: 5.05e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 190/100000 | Loss: 5.1292 | Avg Loss: 8.4580 | LR: 5.23e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 200/100000 | Loss: 4.5346 | Avg Loss: 8.3136 | LR: 5.50e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 210/100000 | Loss: 4.8428 | Avg Loss: 8.1799 | LR: 5.68e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 220/100000 | Loss: 3.9239 | Avg Loss: 8.0175 | LR: 5.95e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 230/100000 | Loss: 4.6049 | Avg Loss: 7.8766 | LR: 6.13e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 240/100000 | Loss: 5.4969 | Avg Loss: 7.7565 | LR: 6.40e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 250/100000 | Loss: 4.0290 | Avg Loss: 7.6490 | LR: 6.58e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 260/100000 | Loss: 3.6415 | Avg Loss: 7.5166 | LR: 6.85e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 270/100000 | Loss: 3.1786 | Avg Loss: 7.3959 | LR: 7.03e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 280/100000 | Loss: 2.8339 | Avg Loss: 7.2749 | LR: 7.30e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 290/100000 | Loss: 2.9532 | Avg Loss: 7.1511 | LR: 7.48e-05
2025-11-18 00:33:22 | INFO | Epoch 1 | Batch 300/100000 | Loss: 3.6492 | Avg Loss: 7.0376 | LR: 7.75e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 310/100000 | Loss: 4.1587 | Avg Loss: 6.9307 | LR: 7.93e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 320/100000 | Loss: 2.7915 | Avg Loss: 6.8196 | LR: 8.20e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 330/100000 | Loss: 3.4931 | Avg Loss: 6.7104 | LR: 8.38e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 340/100000 | Loss: 1.6660 | Avg Loss: 6.5963 | LR: 8.65e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 350/100000 | Loss: 2.9393 | Avg Loss: 6.4853 | LR: 8.83e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 360/100000 | Loss: 2.2717 | Avg Loss: 6.3709 | LR: 9.10e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 370/100000 | Loss: 2.9746 | Avg Loss: 6.2738 | LR: 9.28e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 380/100000 | Loss: 3.1357 | Avg Loss: 6.1756 | LR: 9.55e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 390/100000 | Loss: 1.4809 | Avg Loss: 6.0790 | LR: 9.73e-05
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 400/100000 | Loss: 2.7805 | Avg Loss: 5.9898 | LR: 1.00e-04
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 410/100000 | Loss: 1.6042 | Avg Loss: 5.9042 | LR: 1.00e-04
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 420/100000 | Loss: 1.8046 | Avg Loss: 5.8179 | LR: 1.00e-04
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 430/100000 | Loss: 3.1093 | Avg Loss: 5.7335 | LR: 1.00e-04
2025-11-18 00:33:23 | INFO | Epoch 1 | Batch 440/100000 | Loss: 1.3252 | Avg Loss: 5.6502 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 450/100000 | Loss: 1.7826 | Avg Loss: 5.5678 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 460/100000 | Loss: 2.4588 | Avg Loss: 5.4880 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 470/100000 | Loss: 1.6806 | Avg Loss: 5.4103 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 480/100000 | Loss: 1.9168 | Avg Loss: 5.3349 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 490/100000 | Loss: 1.7010 | Avg Loss: 5.2652 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 500/100000 | Loss: 1.2082 | Avg Loss: 5.1892 | LR: 1.00e-04
2025-11-18 00:33:24 | INFO | Epoch 1 | Batch 510/100000 | Loss: 1.8269 | Avg Loss: 5.1260 | LR: 1.00e-04
