2025-11-18 18:15:08 | INFO | ================================================================================
2025-11-18 18:15:08 | INFO | 🚀 STARTING 100M PARAMETER TRAINING
2025-11-18 18:15:08 | INFO | ================================================================================
2025-11-18 18:15:08 | INFO | Device: cuda:0
2025-11-18 18:15:08 | INFO | Distributed: Rank 0/1
2025-11-18 18:15:08 | INFO | Loaded config from /project/code/configs/moe/minimal_working.yaml
2025-11-18 18:15:08 | INFO | ✓ Loaded tokenizer from code/models/tokenizer/enhanced-50680
2025-11-18 18:15:08 | INFO | 
📊 Training Config:
2025-11-18 18:15:08 | INFO |    Epochs: 1
2025-11-18 18:15:08 | INFO |    Batch size: 512
2025-11-18 18:15:08 | INFO |    Learning rate: 1.00e-04
2025-11-18 18:15:08 | INFO |    Gradient accumulation: 1
2025-11-18 18:15:08 | INFO | 
🤖 Creating MoE model...
2025-11-18 18:15:08 | INFO |    Parameters: 62,403,588 (62.4M)
2025-11-18 18:15:08 | INFO | 
⚡ Setting up optimizer and scheduler...
2025-11-18 18:15:08 | INFO |    Optimizer: Lion (lr=1.00e-04, betas=[0.9, 0.99])
2025-11-18 18:15:08 | INFO | 
📊 Creating dataloaders...
2025-11-18 18:15:11 | INFO | 
================================================================================
2025-11-18 18:15:11 | INFO | 🏋️  STARTING TRAINING
2025-11-18 18:15:11 | INFO | ================================================================================
2025-11-18 18:15:11 | INFO | Epoch 1 | Batch 0/6394 | Loss: 10.9510 | Avg Loss: 10.9510 | LR: 1.09e-05
2025-11-18 18:15:13 | INFO | Epoch 1 | Batch 10/6394 | Loss: 10.5769 | Avg Loss: 10.7763 | LR: 1.99e-05
2025-11-18 18:15:15 | INFO | Epoch 1 | Batch 20/6394 | Loss: 9.9841 | Avg Loss: 10.5430 | LR: 2.89e-05
2025-11-18 18:15:16 | INFO | Epoch 1 | Batch 30/6394 | Loss: 9.5771 | Avg Loss: 10.2825 | LR: 3.79e-05
2025-11-18 18:15:18 | INFO | Epoch 1 | Batch 40/6394 | Loss: 9.1088 | Avg Loss: 10.0454 | LR: 4.69e-05
2025-11-18 18:15:19 | INFO | Epoch 1 | Batch 50/6394 | Loss: 8.8484 | Avg Loss: 9.8298 | LR: 5.59e-05
2025-11-18 18:15:21 | INFO | Epoch 1 | Batch 60/6394 | Loss: 8.3889 | Avg Loss: 9.6182 | LR: 6.49e-05
2025-11-18 18:15:23 | INFO | Epoch 1 | Batch 70/6394 | Loss: 7.9532 | Avg Loss: 9.4126 | LR: 7.39e-05
2025-11-18 18:15:24 | INFO | Epoch 1 | Batch 80/6394 | Loss: 7.6853 | Avg Loss: 9.2123 | LR: 8.29e-05
2025-11-18 18:15:26 | INFO | Epoch 1 | Batch 90/6394 | Loss: 7.3115 | Avg Loss: 9.0201 | LR: 9.19e-05
2025-11-18 18:15:27 | INFO | Epoch 1 | Batch 100/6394 | Loss: 7.1051 | Avg Loss: 8.8405 | LR: 1.00e-04
2025-11-18 18:15:29 | INFO | Epoch 1 | Batch 110/6394 | Loss: 6.7413 | Avg Loss: 8.6700 | LR: 1.00e-04
2025-11-18 18:15:31 | INFO | Epoch 1 | Batch 120/6394 | Loss: 6.8202 | Avg Loss: 8.5158 | LR: 1.00e-04
2025-11-18 18:15:32 | INFO | Epoch 1 | Batch 130/6394 | Loss: 6.7536 | Avg Loss: 8.3769 | LR: 1.00e-04
2025-11-18 18:15:34 | INFO | Epoch 1 | Batch 140/6394 | Loss: 6.5073 | Avg Loss: 8.2528 | LR: 1.00e-04
2025-11-18 18:15:35 | INFO | Epoch 1 | Batch 150/6394 | Loss: 6.5626 | Avg Loss: 8.1417 | LR: 1.00e-04
2025-11-18 18:15:37 | INFO | Epoch 1 | Batch 160/6394 | Loss: 6.4069 | Avg Loss: 8.0379 | LR: 1.00e-04
2025-11-18 18:15:39 | INFO | Epoch 1 | Batch 170/6394 | Loss: 6.2901 | Avg Loss: 7.9411 | LR: 1.00e-04
2025-11-18 18:15:40 | INFO | Epoch 1 | Batch 180/6394 | Loss: 6.2407 | Avg Loss: 7.8474 | LR: 1.00e-04
2025-11-18 18:15:42 | INFO | Epoch 1 | Batch 190/6394 | Loss: 6.1711 | Avg Loss: 7.7606 | LR: 9.99e-05
2025-11-18 18:15:43 | INFO | Epoch 1 | Batch 200/6394 | Loss: 6.0621 | Avg Loss: 7.6770 | LR: 9.99e-05
2025-11-18 18:15:45 | INFO | Epoch 1 | Batch 210/6394 | Loss: 5.9389 | Avg Loss: 7.5960 | LR: 9.99e-05
2025-11-18 18:15:46 | INFO | Epoch 1 | Batch 220/6394 | Loss: 5.8911 | Avg Loss: 7.5183 | LR: 9.99e-05
2025-11-18 18:15:48 | INFO | Epoch 1 | Batch 230/6394 | Loss: 5.7459 | Avg Loss: 7.4439 | LR: 9.99e-05
2025-11-18 18:15:50 | INFO | Epoch 1 | Batch 240/6394 | Loss: 5.6780 | Avg Loss: 7.3740 | LR: 9.99e-05
2025-11-18 18:15:51 | INFO | Epoch 1 | Batch 250/6394 | Loss: 5.6777 | Avg Loss: 7.3064 | LR: 9.99e-05
2025-11-18 18:15:53 | INFO | Epoch 1 | Batch 260/6394 | Loss: 5.6520 | Avg Loss: 7.2421 | LR: 9.98e-05
2025-11-18 18:15:54 | INFO | Epoch 1 | Batch 270/6394 | Loss: 5.4576 | Avg Loss: 7.1794 | LR: 9.98e-05
2025-11-18 18:15:56 | INFO | Epoch 1 | Batch 280/6394 | Loss: 5.4556 | Avg Loss: 7.1203 | LR: 9.98e-05
2025-11-18 18:15:58 | INFO | Epoch 1 | Batch 290/6394 | Loss: 5.4915 | Avg Loss: 7.0633 | LR: 9.98e-05
2025-11-18 18:15:59 | INFO | Epoch 1 | Batch 300/6394 | Loss: 5.3820 | Avg Loss: 7.0075 | LR: 9.97e-05
2025-11-18 18:16:01 | INFO | Epoch 1 | Batch 310/6394 | Loss: 5.2989 | Avg Loss: 6.9540 | LR: 9.97e-05
2025-11-18 18:16:02 | INFO | Epoch 1 | Batch 320/6394 | Loss: 5.2872 | Avg Loss: 6.9028 | LR: 9.97e-05
2025-11-18 18:16:04 | INFO | Epoch 1 | Batch 330/6394 | Loss: 5.1974 | Avg Loss: 6.8516 | LR: 9.97e-05
2025-11-18 18:16:06 | INFO | Epoch 1 | Batch 340/6394 | Loss: 5.2081 | Avg Loss: 6.8028 | LR: 9.96e-05
2025-11-18 18:16:07 | INFO | Epoch 1 | Batch 350/6394 | Loss: 5.1043 | Avg Loss: 6.7549 | LR: 9.96e-05
2025-11-18 18:16:09 | INFO | Epoch 1 | Batch 360/6394 | Loss: 5.0889 | Avg Loss: 6.7096 | LR: 9.96e-05
2025-11-18 18:16:10 | INFO | Epoch 1 | Batch 370/6394 | Loss: 4.9943 | Avg Loss: 6.6649 | LR: 9.95e-05
