2025-11-18 12:26:17 | INFO | ================================================================================
2025-11-18 12:26:17 | INFO | 🚀 STARTING 100M PARAMETER TRAINING
2025-11-18 12:26:17 | INFO | ================================================================================
2025-11-18 12:26:17 | INFO | Device: cuda:0
2025-11-18 12:26:17 | INFO | Distributed: Rank 0/1
2025-11-18 12:26:17 | INFO | Loaded config from code/configs/moe/minimal_working.yaml
2025-11-18 12:26:17 | INFO | 
📊 Training Config:
2025-11-18 12:26:17 | INFO |    Epochs: 3
2025-11-18 12:26:17 | INFO |    Batch size: 2
2025-11-18 12:26:17 | INFO |    Learning rate: 1.00e-04
2025-11-18 12:26:17 | INFO |    Gradient accumulation: 4
2025-11-18 12:26:17 | INFO | 
🤖 Creating model...
2025-11-18 12:26:18 | INFO |    Parameters: 58,252,792 (58.3M)
2025-11-18 12:26:18 | INFO | 
⚡ Setting up optimizer and scheduler...
2025-11-18 12:26:18 | INFO | 
📊 Creating dataloaders...
2025-11-18 12:26:18 | INFO | 
================================================================================
2025-11-18 12:26:18 | INFO | 🏋️  STARTING TRAINING
2025-11-18 12:26:18 | INFO | ================================================================================
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 0/9669 | Loss: 10.9330 | Avg Loss: 10.9330 | LR: 1.00e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 10/9669 | Loss: 10.7914 | Avg Loss: 10.9182 | LR: 1.18e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 20/9669 | Loss: 10.6162 | Avg Loss: 10.7731 | LR: 1.45e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 30/9669 | Loss: 9.9896 | Avg Loss: 10.6356 | LR: 1.63e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 40/9669 | Loss: 9.9277 | Avg Loss: 10.5319 | LR: 1.90e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 50/9669 | Loss: 10.0499 | Avg Loss: 10.3259 | LR: 2.08e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 60/9669 | Loss: 8.8525 | Avg Loss: 10.1407 | LR: 2.35e-05
2025-11-18 12:26:19 | INFO | Epoch 1 | Batch 70/9669 | Loss: 7.4312 | Avg Loss: 9.8643 | LR: 2.53e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 80/9669 | Loss: 7.3845 | Avg Loss: 9.7183 | LR: 2.80e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 90/9669 | Loss: 6.4757 | Avg Loss: 9.4484 | LR: 2.98e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 100/9669 | Loss: 6.1297 | Avg Loss: 9.1612 | LR: 3.25e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 110/9669 | Loss: 7.6112 | Avg Loss: 8.9274 | LR: 3.43e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 120/9669 | Loss: 4.2181 | Avg Loss: 8.6995 | LR: 3.70e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 130/9669 | Loss: 6.4739 | Avg Loss: 8.4304 | LR: 3.88e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 140/9669 | Loss: 3.5820 | Avg Loss: 8.1893 | LR: 4.15e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 150/9669 | Loss: 5.9767 | Avg Loss: 8.0239 | LR: 4.33e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 160/9669 | Loss: 4.6723 | Avg Loss: 7.8567 | LR: 4.60e-05
2025-11-18 12:26:20 | INFO | Epoch 1 | Batch 170/9669 | Loss: 3.1193 | Avg Loss: 7.6476 | LR: 4.78e-05
2025-11-18 12:26:21 | INFO | Epoch 1 | Batch 180/9669 | Loss: 4.3905 | Avg Loss: 7.4807 | LR: 5.05e-05
2025-11-18 12:26:21 | INFO | Epoch 1 | Batch 190/9669 | Loss: 2.6827 | Avg Loss: 7.3086 | LR: 5.23e-05
2025-11-18 12:26:21 | INFO | Epoch 1 | Batch 200/9669 | Loss: 3.4248 | Avg Loss: 7.1907 | LR: 5.50e-05
2025-11-18 12:26:21 | INFO | Epoch 1 | Batch 210/9669 | Loss: 3.2895 | Avg Loss: 7.0856 | LR: 5.68e-05
