2025-11-18 18:01:07 | INFO | ================================================================================
2025-11-18 18:01:07 | INFO | 🚀 STARTING 100M PARAMETER TRAINING
2025-11-18 18:01:07 | INFO | ================================================================================
2025-11-18 18:01:07 | INFO | Device: cuda:0
2025-11-18 18:01:07 | INFO | Distributed: Rank 0/1
2025-11-18 18:01:07 | INFO | Loaded config from /project/code/configs/moe/minimal_working.yaml
2025-11-18 18:01:07 | INFO | ✓ Loaded tokenizer from code/models/tokenizer/enhanced-50680
2025-11-18 18:01:07 | INFO | 
📊 Training Config:
2025-11-18 18:01:07 | INFO |    Epochs: 3
2025-11-18 18:01:07 | INFO |    Batch size: 512
2025-11-18 18:01:07 | INFO |    Learning rate: 1.00e-04
2025-11-18 18:01:07 | INFO |    Gradient accumulation: 1
2025-11-18 18:01:07 | INFO | 
🤖 Creating MoE model...
2025-11-18 18:01:08 | INFO |    Parameters: 62,403,588 (62.4M)
2025-11-18 18:01:08 | INFO | 
⚡ Setting up optimizer and scheduler...
2025-11-18 18:01:08 | INFO |    Optimizer: Lion (lr=1.00e-04, betas=[0.9, 0.99])
2025-11-18 18:01:08 | INFO | 
📊 Creating dataloaders...
2025-11-18 18:01:13 | INFO | 
================================================================================
2025-11-18 18:01:13 | INFO | 🏋️  STARTING TRAINING
2025-11-18 18:01:13 | INFO | ================================================================================
2025-11-18 18:01:14 | INFO | Epoch 1 | Batch 0/6394 | Loss: 10.9459 | Avg Loss: 10.9459 | LR: 1.09e-05
2025-11-18 18:01:15 | INFO | Epoch 1 | Batch 10/6394 | Loss: 10.5849 | Avg Loss: 10.7883 | LR: 1.99e-05
2025-11-18 18:01:17 | INFO | Epoch 1 | Batch 20/6394 | Loss: 10.0391 | Avg Loss: 10.5561 | LR: 2.89e-05
2025-11-18 18:01:18 | INFO | Epoch 1 | Batch 30/6394 | Loss: 9.6384 | Avg Loss: 10.3074 | LR: 3.79e-05
2025-11-18 18:01:20 | INFO | Epoch 1 | Batch 40/6394 | Loss: 9.1955 | Avg Loss: 10.0797 | LR: 4.69e-05
2025-11-18 18:01:22 | INFO | Epoch 1 | Batch 50/6394 | Loss: 8.8494 | Avg Loss: 9.8651 | LR: 5.59e-05
2025-11-18 18:01:23 | INFO | Epoch 1 | Batch 60/6394 | Loss: 8.3775 | Avg Loss: 9.6598 | LR: 6.49e-05
2025-11-18 18:01:25 | INFO | Epoch 1 | Batch 70/6394 | Loss: 8.0720 | Avg Loss: 9.4601 | LR: 7.39e-05
2025-11-18 18:01:26 | INFO | Epoch 1 | Batch 80/6394 | Loss: 7.7051 | Avg Loss: 9.2632 | LR: 8.29e-05
2025-11-18 18:01:28 | INFO | Epoch 1 | Batch 90/6394 | Loss: 7.3704 | Avg Loss: 9.0716 | LR: 9.19e-05
2025-11-18 18:01:30 | INFO | Epoch 1 | Batch 100/6394 | Loss: 7.0661 | Avg Loss: 8.8859 | LR: 1.00e-04
2025-11-18 18:01:31 | INFO | Epoch 1 | Batch 110/6394 | Loss: 6.9304 | Avg Loss: 8.7128 | LR: 1.00e-04
2025-11-18 18:01:33 | INFO | Epoch 1 | Batch 120/6394 | Loss: 6.8963 | Avg Loss: 8.5589 | LR: 1.00e-04
2025-11-18 18:01:34 | INFO | Epoch 1 | Batch 130/6394 | Loss: 6.6054 | Avg Loss: 8.4202 | LR: 1.00e-04
2025-11-18 18:01:36 | INFO | Epoch 1 | Batch 140/6394 | Loss: 6.5449 | Avg Loss: 8.2965 | LR: 1.00e-04
2025-11-18 18:01:38 | INFO | Epoch 1 | Batch 150/6394 | Loss: 6.5038 | Avg Loss: 8.1834 | LR: 1.00e-04
2025-11-18 18:01:39 | INFO | Epoch 1 | Batch 160/6394 | Loss: 6.4152 | Avg Loss: 8.0781 | LR: 1.00e-04
2025-11-18 18:01:41 | INFO | Epoch 1 | Batch 170/6394 | Loss: 6.4084 | Avg Loss: 7.9762 | LR: 1.00e-04
2025-11-18 18:01:42 | INFO | Epoch 1 | Batch 180/6394 | Loss: 6.1193 | Avg Loss: 7.8808 | LR: 1.00e-04
2025-11-18 18:01:44 | INFO | Epoch 1 | Batch 190/6394 | Loss: 6.1705 | Avg Loss: 7.7917 | LR: 1.00e-04
2025-11-18 18:01:45 | INFO | Epoch 1 | Batch 200/6394 | Loss: 6.0329 | Avg Loss: 7.7062 | LR: 1.00e-04
2025-11-18 18:01:47 | INFO | Epoch 1 | Batch 210/6394 | Loss: 5.8539 | Avg Loss: 7.6243 | LR: 1.00e-04
2025-11-18 18:01:48 | INFO | Epoch 1 | Batch 220/6394 | Loss: 5.7010 | Avg Loss: 7.5449 | LR: 1.00e-04
2025-11-18 18:01:50 | INFO | Epoch 1 | Batch 230/6394 | Loss: 5.8376 | Avg Loss: 7.4720 | LR: 1.00e-04
2025-11-18 18:01:52 | INFO | Epoch 1 | Batch 240/6394 | Loss: 5.7146 | Avg Loss: 7.4005 | LR: 1.00e-04
2025-11-18 18:01:53 | INFO | Epoch 1 | Batch 250/6394 | Loss: 5.7625 | Avg Loss: 7.3327 | LR: 1.00e-04
2025-11-18 18:01:55 | INFO | Epoch 1 | Batch 260/6394 | Loss: 5.5781 | Avg Loss: 7.2683 | LR: 1.00e-04
2025-11-18 18:01:56 | INFO | Epoch 1 | Batch 270/6394 | Loss: 5.4683 | Avg Loss: 7.2050 | LR: 1.00e-04
2025-11-18 18:01:58 | INFO | Epoch 1 | Batch 280/6394 | Loss: 5.5418 | Avg Loss: 7.1452 | LR: 1.00e-04
2025-11-18 18:02:00 | INFO | Epoch 1 | Batch 290/6394 | Loss: 5.4013 | Avg Loss: 7.0863 | LR: 1.00e-04
2025-11-18 18:06:55 | INFO | Epoch 1 | Batch 300/6394 | Loss: 5.4781 | Avg Loss: 7.0292 | LR: 1.00e-04
2025-11-18 18:06:57 | INFO | Epoch 1 | Batch 310/6394 | Loss: 5.3071 | Avg Loss: 6.9740 | LR: 1.00e-04
2025-11-18 18:06:58 | INFO | Epoch 1 | Batch 320/6394 | Loss: 5.1338 | Avg Loss: 6.9208 | LR: 1.00e-04
2025-11-18 18:07:00 | INFO | Epoch 1 | Batch 330/6394 | Loss: 5.2264 | Avg Loss: 6.8691 | LR: 1.00e-04
2025-11-18 18:07:02 | INFO | Epoch 1 | Batch 340/6394 | Loss: 5.1986 | Avg Loss: 6.8188 | LR: 1.00e-04
2025-11-18 18:07:03 | INFO | Epoch 1 | Batch 350/6394 | Loss: 5.1210 | Avg Loss: 6.7701 | LR: 1.00e-04
2025-11-18 18:07:05 | INFO | Epoch 1 | Batch 360/6394 | Loss: 5.0568 | Avg Loss: 6.7239 | LR: 1.00e-04
2025-11-18 18:07:07 | INFO | Epoch 1 | Batch 370/6394 | Loss: 4.9942 | Avg Loss: 6.6795 | LR: 1.00e-04
2025-11-18 18:07:08 | INFO | Epoch 1 | Batch 380/6394 | Loss: 4.8369 | Avg Loss: 6.6353 | LR: 9.99e-05
2025-11-18 18:07:10 | INFO | Epoch 1 | Batch 390/6394 | Loss: 5.0115 | Avg Loss: 6.5929 | LR: 9.99e-05
2025-11-18 18:07:11 | INFO | Epoch 1 | Batch 400/6394 | Loss: 4.9160 | Avg Loss: 6.5518 | LR: 9.99e-05
2025-11-18 18:07:13 | INFO | Epoch 1 | Batch 410/6394 | Loss: 4.8256 | Avg Loss: 6.5119 | LR: 9.99e-05
2025-11-18 18:07:15 | INFO | Epoch 1 | Batch 420/6394 | Loss: 4.9087 | Avg Loss: 6.4726 | LR: 9.99e-05
2025-11-18 18:07:16 | INFO | Epoch 1 | Batch 430/6394 | Loss: 4.7695 | Avg Loss: 6.4346 | LR: 9.99e-05
