2025-11-18 00:27:48 | INFO | ================================================================================
2025-11-18 00:27:48 | INFO | 🚀 STARTING 100M PARAMETER TRAINING
2025-11-18 00:27:48 | INFO | ================================================================================
2025-11-18 00:27:48 | INFO | Device: cuda:0
2025-11-18 00:27:48 | INFO | Distributed: Rank 0/1
2025-11-18 00:27:48 | INFO | Loaded config from code/configs/moe/minimal_working.yaml
2025-11-18 00:27:48 | INFO | 
📊 Training Config:
2025-11-18 00:27:48 | INFO |    Epochs: 3
2025-11-18 00:27:48 | INFO |    Batch size: 2
2025-11-18 00:27:48 | INFO |    Learning rate: 1.00e-04
2025-11-18 00:27:48 | INFO |    Gradient accumulation: 4
2025-11-18 00:27:48 | INFO | 
🤖 Creating model...
2025-11-18 00:27:48 | INFO |    Parameters: 58,252,792 (58.3M)
2025-11-18 00:27:48 | INFO | 
⚡ Setting up optimizer and scheduler...
2025-11-18 00:27:49 | INFO | 
📊 Creating dataloaders...
2025-11-18 00:27:49 | INFO | 
================================================================================
2025-11-18 00:27:49 | INFO | 🏋️  STARTING TRAINING
2025-11-18 00:27:49 | INFO | ================================================================================
2025-11-18 00:27:49 | INFO | Epoch 1 | Batch 0/50000 | Loss: 10.7600 | Avg Loss: 10.7600 | LR: 1.00e-05
2025-11-18 00:27:49 | INFO | Epoch 1 | Batch 10/50000 | Loss: 10.7839 | Avg Loss: 10.7999 | LR: 1.18e-05
2025-11-18 00:27:49 | INFO | Epoch 1 | Batch 20/50000 | Loss: 10.5673 | Avg Loss: 10.7208 | LR: 1.45e-05
2025-11-18 00:27:49 | INFO | Epoch 1 | Batch 30/50000 | Loss: 10.1609 | Avg Loss: 10.6109 | LR: 1.63e-05
2025-11-18 00:27:49 | INFO | Epoch 1 | Batch 40/50000 | Loss: 10.4739 | Avg Loss: 10.5276 | LR: 1.90e-05
2025-11-18 00:27:49 | INFO | Epoch 1 | Batch 50/50000 | Loss: 10.0937 | Avg Loss: 10.4060 | LR: 2.08e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 60/50000 | Loss: 9.1386 | Avg Loss: 10.2854 | LR: 2.35e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 70/50000 | Loss: 7.7228 | Avg Loss: 10.1339 | LR: 2.53e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 80/50000 | Loss: 8.0242 | Avg Loss: 9.9824 | LR: 2.80e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 90/50000 | Loss: 8.2097 | Avg Loss: 9.8025 | LR: 2.98e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 100/50000 | Loss: 8.6348 | Avg Loss: 9.7003 | LR: 3.25e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 110/50000 | Loss: 8.7098 | Avg Loss: 9.5181 | LR: 3.43e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 120/50000 | Loss: 7.0833 | Avg Loss: 9.3508 | LR: 3.70e-05
2025-11-18 00:27:50 | INFO | Epoch 1 | Batch 130/50000 | Loss: 8.5042 | Avg Loss: 9.1902 | LR: 3.88e-05
